3.3	2533
3.6	3552.49
3.9	3349.07
4.2	3102.59
4.5	2985.05
4.9	2874.66
5.2	2761.49
5.5	2652.04
5.8	2542.42
6.1	2433.80
6.5	2163.61
6.8	2001.43
7.1	1947.05
7.4	1947.05
7.7	1947.11
8.1	1947.05
8.4	1947.11
8.7	1947.05
9.0	1947.11
9.3	1946.61
9.6	1946.46
10.0	1946.41
10.3	1946.06
10.6	1946.11
10.9	1946.06
11.2	1946.11
11.6	1946.06
11.9	1946.11
12.2	1946.06
12.5	1946.11
12.8	1946.06
13.2	1946.06
13.5	1946.11
13.8	1946.06
14.1	1946.11
14.4	1946.06
14.7	1946.11
15.1	1946.06
15.4	1946.11
15.7	1946.06
16.0	1946.06
16.3	1946.11
16.6	1946.06
17.0	1946.11
17.3	1946.06
17.6	1946.11
17.9	1946.06
18.2	1946.11
18.6	1946.06
18.9	1946.06
19.2	1946.11
19.5	1946.06
19.8	1946.11
20.2	1946.06
20.5	1946.11
20.8	1946.06
21.1	1946.11
21.4	1946.06
21.8	1946.06
22.1	1946.11
22.4	1946.06
22.7	1946.11
23.0	1946.06
23.4	1946.11
23.7	1946.06
24.0	1946.11
24.3	1946.06
24.6	1946.06
25.0	1946.11
25.3	1946.06
25.6	1946.11
25.9	1946.06
26.2	1946.11
26.5	1946.06
26.9	1946.11
27.2	1946.06
27.5	1946.06
27.8	1946.11
28.1	1946.06
28.4	1946.11
28.8	1946.06
29.1	1946.11
29.4	1946.06
29.7	1946.11
30.0	1946.06
30.4	1946.06
30.7	1946.11
31.0	1946.06
31.3	1946.11
32.0	1946.11
32.6	1946.11
32.9	1946.06
33.5	1946.11
34.2	1946.11
34.8	1946.11
35.5	1946.11
36.1	1946.06
36.7	1946.06
37.4	1946.06
38.0	1946.06
38.7	1946.06
39.3	1946.11
39.9	1946.11
40.6	1946.11
41.2	1946.11
41.8	1946.06
42.5	1946.06
43.1	1946.06
43.7	1946.06
44.4	1946.06
45.0	1946.11
45.7	1946.11
46.3	1946.11
46.9	1946.11
47.6	1946.06
48.2	1946.06
48.8	1946.06
49.5	1946.06
50.1	1946.06
50.8	1946.11
51.4	1946.11
52.1	1946.11
52.7	1946.11
53.3	1946.06
54.0	1946.06
54.6	1946.06
55.2	1946.06
55.9	1946.06
56.5	1946.11
57.1	1946.11
57.8	1946.11
58.4	1946.11
59.1	1946.06
59.7	1946.06
60.3	1946.06
61.0	1946.06
61.6	1946.06
62.3	1946.11
62.9	1946.11
63.5	1946.11
64.2	1946.11
65.1	1946.11
66.1	1946.06
67.0	1946.11
68.0	1946.11
69.0	1946.06
69.9	1946.11
70.9	1946.11
71.8	1946.06
72.8	1946.11
73.7	1946.11
74.7	1946.06
75.6	1946.11
76.6	1946.11
77.5	1946.06
78.5	1946.11
79.5	1946.11
80.4	1946.06
81.4	1946.11
82.3	1946.11
83.3	1946.06
84.2	1946.11
